YEAR,EQ_PRIMARY,COUNTRY,LOCATION_NAME,LATITUDE,LONGITUDE,La,Lo
1990,5.7,COSTA RICA,"COSTA RICA:  ALAJUELA, SANTIAGO DE PURISCAL",9.869,-84.302,90,0
1990,7.5,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN,-5.097,150.967,0,180
1991,7.1,MYANMAR (BURMA),"MYANMAR (BURMA):  THABEIKKYIN, MANDALAY",23.613,95.901,90,180
1991,6.4,AFGHANISTAN,"AFGHANISTAN:  BADAKHSTAN, BAGHLAN, LAGHMAN, NAGARHAR",35.993,70.423,90,90
1991,6.9,SOLOMON ISLANDS,SOLOMON ISLANDS,-9.929,159.139,0,180
1991,3.8,FRANCE,FRANCE,44.885,6.76,90,90
1991,5.7,RUSSIA,RUSSIA:  KURIL ISLANDS,48.268,154.328,90,180
1991,6.7,BERING SEA,BERING SEA,58.427,-175.45,90,-90
1991,6.1,CHINA,CHINA:S XINJIANG:KALPIN,40.386,78.959,90,90
1991,5.5,CHINA,"CHINA:NE, DATONG",39.887,113.923,90,180
1991,6.4,PERU,"PERU:  RIOJA, NEUVA CAJAMARCA",-6.038,-77.13,0,0
1991,6.7,PERU,"PERU:  RIOJA, MOYOBAMBA, NUEVA CAJAMARCA",-5.982,-77.094,0,0
1991,5.1,AFGHANISTAN,AFGHANISTAN:  BADAKHSTAN PROVINCE,37.457,68.273,90,90
1991,4.1,AFGHANISTAN,"AFGHANISTAN:  HINDU KUSH:  BADAKHSTAN, KABUL",36.416,70.912,90,90
1991,7.6,COSTA RICA,"COSTA RICA:  LIMON, PANDORA",9.685,-83.073,90,0
1991,4.5,TURKEY,TURKEY:  ERZURUM PROVINCE,39.597,41.118,90,90
1991,7,GEORGIA,"GEORGIA:  DZHAVA, CHIATURA, AMBROLAURI",42.453,43.673,90,90
1991,6.2,PANAMA,"PANAMA:  CHANGUINOLA, ALMIRANTE, BOCAS DEL TORO",9.542,-82.418,90,0
1991,4.9,GEORGIA,GEORGIA:  KHEKHETI,42.565,43.349,90,90
1991,4.5,MALAYSIA,MALAYSIA:  KALIMANTAN:  RANAU,5.865,116.746,90,180
1991,6.1,GEORGIA,"GEORGIA:  DZHAVA, TSKHINVALI, OSSETIA",42.461,44.009,90,90
1991,5.5,PHILIPPINES,"PHILIPPINES:  LUZON:  MANILA, PINATUBO ERUPTION",15.119,120.355,90,180
1991,4.5,TURKEY,TURKEY:  KAGIZMAN,39.984,42.875,90,90
1991,7.5,INDONESIA,"INDONESIA:  MINAHASSA:  GORONTALO, MAMADO",1.196,122.787,90,180
1991,5.1,USA,"CALIFORNIA:  ARCADIA, GLENDALE, LOS ANGELES",34.262,-118.002,90,-90
1991,6.5,INDONESIA,"INDONESIA:  TIMOR:  KALABAHI, DILI",-8.099,124.681,0,180
1991,5.6,ROMANIA,"ROMANIA:  BANLOC, DETA, TIMISOARA",45.364,21.057,90,90
1991,5.6,ROMANIA,ROMANIA:  ORSAVA,44.888,22.407,90,90
1991,4.7,PERU,"PERU:  MACA, CHIVAY, YANQUE",-15.679,-71.574,0,0
1991,5.1,IRAQ,"IRAQ:  ARBIL,  DIBS",36.52,44.066,90,90
1991,4.7,COSTA RICA,COSTA RICA:  CARTAGO,9.737,-84.054,90,0
1991,5.2,VENEZUELA,VENEZUELA:  BARQUISIMETO,10.045,-69.948,90,0
1991,6.2,USA,"CALIFORNIA:  HONEYDEW, WHITETHORN, PETROLIA",40.235,-124.348,90,-90
1991,5.6,NEW ZEALAND,"NEW ZEALAND:  WELLINGTON, WANGANUI",-40.25,175.053,0,180
1991,6.2,GUATEMALA,"GUATEMALA:  GUATEMALA CITY, PACHUTA, SOLOLA",14.646,-90.986,90,-90
1991,7.2,SOLOMON ISLANDS,SOLOMON ISLANDS,-9.094,158.442,0,180
1991,7,INDIA,"INDIA:  CHAMOLI, UTTARKASHI, NEW DELHI, CHANDIGARH",30.78,78.774,90,90
1991,5.4,IRAN,IRAN:  BEHBAHAN,30.666,50.218,90,90
1991,5,INDIA,"INDIA:  JODHPUR, JAISALMER",26.323,70.607,90,90
1991,6.4,COLOMBIA,"COLOMBIA:  CHACO, BUENAVENTURA, CALI",4.554,-77.442,90,0
1991,4.7,YEMEN,YEMEN:  WESTERN  ARABIAN PENINSULA,13.887,44.068,90,90
1991,5,IRAN,"IRAN:  RUDBAR, RASHT",36.924,49.603,90,90
1991,5.5,ROMANIA,"ROMANIA:  VOITEG, DETA, BANLOC",45.498,21.115,90,90
1991,7.6,RUSSIA,"RUSSIA:  KAMCHATKA, KURIL ISLANDS",45.533,151.021,90,180
1992,3.7,CHINA,CHINA:S. CHINA SEA,18,108,90,180
1992,5.6,JAPAN,JAPAN:  HONSHU:  TOKYO,35.106,139.644,90,180
1992,4.4,INDONESIA,"INDONESIA:  JAWA, BREBES",-7.138,109.067,0,180
1992,4.6,IRAN,IRAN:  LORDEGAN ARDAL AREA,31.726,50.778,90,90
1992,6.9,TURKEY,TURKEY:  ERZINCAN,39.71,39.605,90,90
1992,5.2,NETHERLANDS,"THE NETHERLANDS: ROERMOND; GERMANY: BONN, HEINSBERG",51.153,5.798,90,90
1992,6.3,USA,"CALIFORNIA:  JOSHUA TREE, ANGELUS OAKS",33.961,-116.318,90,-90
1992,7.1,USA,"CALIFORNIA: HUMBOLDT COUNTY: FERNDALE, PETROLIA",40.368,-124.316,90,-90
1992,6.2,KYRGYZSTAN,KYRGYZSTAN:  OSH; UZBEKISTAN:  ANDIZHAN,41.019,72.429,90,90
1992,7.5,PHILIPPINES,"PHILIPPINES:  MINDANAO, TANDAG, BISLIG",7.191,126.762,90,180
1992,6,PAKISTAN,"PAKISTAN:  PESHAWAR, KOHAT, SHAKKAR KHEL",33.377,71.317,90,90
1992,7,CUBA,"CUBA:  PILON, MANZANILLO",19.613,-77.872,90,0
1992,7,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,-11.122,165.239,0,180
1992,7.6,USA,"CALIFORNIA: LANDERS, YUCCA  VALLEY",34.201,-116.436,90,-90
1992,6.7,USA,"CALIFORNIA: BIG BEAR LAKE, BIG BEAR CITY",34.203,-116.827,90,-90
1992,5.4,USA,NEVADA-CALIFORNIA BORDER:  NEVADA TEST SITE,36.705,-116.293,90,-90
1992,7,JAPAN,JAPAN:  HONSHU ISLAND,39.419,143.33,90,180
1992,6.3,JAPAN,JAPAN:  HONSHU:  S,32.536,141.641,90,180
1992,7.5,KYRGYZSTAN,KYRGYZSTAN:  TOLUK,42.142,73.575,90,90
1992,5.5,PAKISTAN,PAKISTAN:  KALAT,29.087,66.74,90,90
1992,7.7,NICARAGUA,NICARAGUA:  MASACHAPA; COSTA RICA,11.727,-87.386,90,0
1992,4.7,IRAN,IRAN:  FIRUZABAD,29.134,52.187,90,90
1992,7,CONGO,CONGO:  KABALO,-6.087,26.651,0,90
1992,5.3,EGYPT,EGYPT:  CAIRO,29.778,31.144,90,90
1992,7,COLOMBIA,"COLOMBIA:  MURINDO, CALI",6.845,-76.806,90,0
1992,7.4,COLOMBIA,"COLOMBIA:  MURINDO, APARTADO, MEDELLIN",7.075,-76.862,90,0
1992,7.8,INDONESIA,"INDONESIA:  FLORES REGION, MAUMERE, BABI",-8.48,121.896,0,180
1993,7.6,JAPAN,"JAPAN:  HOKKADIO, KUSHIRO, HACHINOHE, HONSHU",43.3,143.691,90,180
1993,5.6,CHINA,CHINA:YUNNAN PROVINCE,23.027,101.062,90,180
1993,5.1,IRAN,IRAN:  NEHBANDAN,32.104,60.088,90,90
1993,6.3,JAPAN,"JAPAN:  HONSHU:  ISHIKAWA, TOYAMA, NIIGATA",37.634,137.245,90,180
1993,6.4,WALLIS AND FUTUNA (FRENCH TERRITORY),FUTUNA ISLAND,-14.385,-178.252,0,-90
1993,6.2,CHINA,CHINA:TIBET (XIZANG PROVINCE):NGAMRING,29.084,87.333,90,90
1993,5.6,USA,WASHINGTON-OREGON BORDER,45.035,-122.607,90,-90
1993,5.1,IRAN,IRAN:  BOVIR AHMADI VA KOHKILUYEH,30.692,50.886,90,90
1993,6.3,PERU,PERU:  LIMA,-11.652,-76.53,0,0
1993,7.5,RUSSIA,RUSSIA:  KAMCHATKA,51.218,157.829,90,180
1993,6.6,KERMADEC ISLANDS (NEW ZEALAND),KERMADEC ISLANDS,-28.886,-176.819,0,-90
1993,5.4,IRAN,IRAN:  BOVIR AHMADI VA KOHKILUYEH,30.149,50.814,90,90
1993,5.8,COSTA RICA,"COSTA RICA:  TURRIALBA, CARTAGO",9.821,-83.622,90,0
1993,7.7,JAPAN,JAPAN:  HOKKAIDO; RUSSIA:  SOUTHEAST; SOUTH KOREA,42.851,139.197,90,180
1993,5.6,GREECE,GREECE:  PATRAS,38.224,21.756,90,90
1993,5.5,SUDAN,SUDAN:  KHARTOUM,15.385,31.69,90,90
1993,6.3,JAPAN,JAPAN,41.985,139.839,90,180
1993,7.8,USA TERRITORY,"GUAM:  TUMAN BAY, APRA HARBOR",12.982,144.801,90,180
1993,7.2,GUATEMALA,GUATEMALA:  SOUTHWEST; MEXICO:  CHIAPAS,14.717,-92.645,90,-90
1993,6,USA,OREGON:  KLAMATH FALLS,42.314,-122.012,90,-90
1993,6.2,INDIA,"INDIA:  LATUR-OSMANABAD, KILLARI",18.066,76.451,90,90
1993,6.9,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  EASTERN:  UPPER MARKHAM VALLEY,-5.889,146.02,0,180
1993,5.1,NEPAL,NEPAL: NW; INDIA:  UTTAR PRADESH,28.723,82.28,90,90
1993,4.6,INDIA,INDIA:  LATUR,18.12,76.533,90,90
1993,7,RUSSIA,RUSSIA:  KAMCHATKA,51.934,158.647,90,180
1993,5.6,CHINA,CHINA:SOUTHERN XINJIANG:SHUFU,39.263,75.533,90,90
1994,5.7,CHINA,CHINA:QINGHAI PROVINCE:GONGHE,36.028,100.104,90,180
1994,4.6,USA,"PENNSYLVANIA: READING, FELT TO CANADA",40.33,-76.037,90,0
1994,6.7,USA,CALIFORNIA:  NORTHRIDGE,34.213,-118.537,90,-90
1994,7,INDONESIA,INDONESIA:  KAU,1.015,127.733,90,180
1994,5.8,USA,WYOMING:  AFTON,42.762,-110.976,90,-90
1994,6.2,UGANDA,"UGANDA:  FORT PORTAL, KASESE; ZAMBIA",0.593,30.037,90,90
1994,6.9,INDONESIA,"INDONESIA:  SOUTHERN SUMATERA, LIWA, LAMPUNG",-4.967,104.302,0,180
1994,6.1,IRAN,IRAN:  SISTAN,30.853,60.596,90,90
1994,6.1,IRAN,IRAN:  SOUTHERN:  FIRUZABAD,29.096,52.617,90,90
1994,5.4,HAITI,HAITI: SAINT-LOUIS DU NORD,19.803,-72.799,90,0
1994,7.6,FIJI,FIJI ISLANDS,-18.039,-178.413,0,-90
1994,6.4,JAPAN,JAPAN:  OFF EAST COAST OF HONSHU ISLAND,40.608,143.683,90,180
1994,6.1,AFGHANISTAN,"AFGHANISTAN:  HINDU KUSH:  TASHIAK, TERMIZ",36.901,67.163,90,90
1994,6.5,TAIWAN,TAIWAN,23.959,122.448,90,180
1994,7.8,INDONESIA,INDONESIA:  JAVA,-10.477,112.835,0,180
1994,6.6,INDONESIA,INDONESIA:  JAVA,-10.362,112.892,0,180
1994,6.5,INDONESIA,INDONESIA:  JAVA,-10.777,113.366,0,180
1994,6.4,TAIWAN,"TAIWAN:  CHI-LUNG, I-LAN, TAIPEI, NAN-AO",24.511,121.905,90,180
1994,6.1,INDONESIA,INDONESIA:  JAVA,-10.341,113.369,0,180
1994,6.8,COLOMBIA,"COLOMBIA:  CAUCA, HUILA",2.917,-76.057,90,0
1994,8.2,BOLIVIA,"BOLIVIA-PERU: AREQUIPA, FELT IN N AND S AMERICA",-13.841,-67.553,0,0
1994,6.8,NEW ZEALAND,NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH,-42.963,171.658,0,180
1994,5.9,IRAN,"IRAN:  FIRUZABAD, SHIRAZ",28.968,52.614,90,90
1994,5.9,ALGERIA,ALGERIA:  MASCARA,35.52,-0.106,90,0
1994,7,USA,CALIFORNIA:  NORTH:  HONEYDEW,40.402,-125.68,90,-90
1994,8.3,RUSSIA,RUSSIA:  KURIL ISLANDS; JAPAN:  HOKKAIDO,43.773,147.321,90,180
1994,6.8,INDONESIA,INDONESIA:  HALMAHERA,-1.258,127.98,0,180
1994,7.3,RUSSIA,RUSSIA:  KURIL ISLANDS,43.905,147.916,90,180
1994,7.1,PHILIPPINES,PHILIPPINES:  MINDORO,13.525,121.067,90,180
1994,5.5,USA,"CALIFORNIA:  EUREKA, SAMOA, ARCATA, BLUE LAKE",40.741,-124.31,90,-90
1994,7.8,JAPAN,JAPAN:  HONSHU,40.525,143.419,90,180
1994,5.3,CHINA,"CHINA:GUANGXI PROVINCE, GUANDONG PROVINCE",20.524,109.33,90,180
1995,6.9,JAPAN,"JAPAN:  SW HONSHU:  KOBE, AWAJI-SHIMA, NISHINOMIYA",34.583,135.018,90,180
1995,6.5,COLOMBIA,"COLOMBIA:  BOGOTA, MANIZALES, MIRAFLORES",5.05,-72.916,90,0
1995,7.1,NEW ZEALAND,NEW ZEALAND:  NORTH ISLAND; S ISLAND:  CHRISTCHURCH,-37.759,178.752,0,180
1995,6.4,COLOMBIA,"COLOMBIA:  CALI, PEREIRA, ARMENIA, CALARCA",4.104,-76.622,90,0
1995,5.9,CYPRUS,"CYPRUS:  PAPHOS, NICOSIA, ARODHES, PERISTERONA",35.046,32.279,90,90
1995,6.9,INDONESIA,INDONESIA:  IRIAN JAYA REGION,-4.183,135.109,0,180
1995,5.4,JAPAN,"JAPAN:  NIIGATA PREFECTURE, SADO",37.925,139.186,90,180
1995,7.4,SAMOA,SAMOA:  APIA; AMERICAN SAMOA:  PAGO PAGO; NIUE,-15.199,-173.529,0,-90
1995,7.2,PHILIPPINES,PHILIPPINES:  SAMAR,12.059,125.58,90,180
1995,6.8,PHILIPPINES,PHILIPPINES:  SAMAR,12.047,125.92,90,180
1995,6.6,GREECE,"GREECE:  GREVENA-KOZANI, THESSALONIKI, YUGOSLAVIA",40.149,21.695,90,90
1995,6.9,INDONESIA,"INDONESIA:  TIMOR, DILI, MALIANA, MAUBARA",-8.452,125.049,0,180
1995,7.7,NEW CALEDONIA,NEW CALEDONIA:  NOUMEA; VANUATU:  PORT-VILA,-23.008,169.9,0,180
1995,7.1,RUSSIA,"RUSSIA:  SAKHALIN IS:  NEFTEGORSK, OKHA, MOSKALVO",52.629,142.827,90,180
1995,6.5,GREECE,"GREECE:  AIYION, ERATINI",38.401,22.283,90,90
1995,6.8,CHINA,"CHINA:YUNNAN PROVINCE:LANCANG, MENGLIAN; THAILAND",21.966,99.196,90,180
1995,5.6,CHINA,"CHINA:GANSU, YONGDENG, BAIYIN, DINGXI, JINGTAI",36.427,103.123,90,180
1995,8,CHILE,"CHILE:  ANTOFAGASTA, CALAMA, MEJILLONES",-23.34,-70.294,0,0
1995,7.7,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  RABAUL, KOKOPO, NEW BRITAIN",-5.799,154.178,0,180
1995,7.4,MEXICO,"MEXICO:  GUERRERO, OAXACA, PUEBLA, MEXICO CITY",16.779,-98.597,90,-90
1995,6.4,TURKEY,"TURKEY:   DINAR, EVCILER",38.063,30.134,90,90
1995,7,ECUADOR,ECUADOR:  QUITO,-2.75,-77.881,0,0
1995,6,USA,ALASKA:  FAIRBANKS NORTH STAR COUNTY,65.17,-148.565,90,-90
1995,6.8,INDONESIA,"INDONESIA:  SUMATERA, JAMBI PROVINCE",-2.045,101.436,0,180
1995,8,MEXICO,"MEXICO:  JALISCO, MANZANILLO, SAN PATRICIO MELAQUE",19.055,-104.205,90,-90
1995,7.1,JAPAN,JAPAN:  RYUKU IS.,27.929,130.175,90,180
1995,6.8,JAPAN,JAPAN:  RYUKU IS.,28.094,130.148,90,180
1995,6.2,CHINA,CHINA:YUNNAN PROVINCE:WUDING,26.003,102.227,90,180
1995,6.7,CHILE,CHILE:  NEAR CENTRAL COAST,-28.906,-71.417,0,0
1995,7.2,EGYPT,EGYPT:  NUWAYBI; SAUDI ARABIA; ISRAEL; JORDAN,28.826,34.799,90,90
1995,7.9,RUSSIA,"RUSSIA:  KURIL ISLANDS:  ITURUP, MATUA, KUNASHIR",44.663,149.3,90,180
1996,7.9,INDONESIA,"INDONESIA:  SULAWESI: MINAHASSA PENINSULA, TOLITOLI",0.729,119.931,90,180
1996,6.6,CHINA,CHINA:YUNNAN PROVINCE:LIJIANG,27.291,100.276,90,180
1996,8.2,INDONESIA,"INDONESIA:  NEW GUINEA:  IRIAN JAYA:  BIAK, SUPIORI",-0.891,136.952,0,180
1996,7.5,PERU,"PERU:  NORTHERN:  CHIMBOTE, CALLAO",-9.593,-79.587,0,0
1996,7.1,MEXICO,MEXICO:  OFF COAST OF GUERRERO,15.978,-98.07,90,-90
1996,6.3,CHINA,"CHINA:S. XINJIANG:ARTUX, JIASHI, BACHU, KASHI",39.993,76.696,90,90
1996,5.9,ECUADOR,"ECUADOR:  COTOPAXI, PASTAZA, TUNGURAHUA, AMBATO",-1.036,-78.737,0,0
1996,7.2,SOLOMON ISLANDS,SOLOMON ISLANDS:  BOUGAINVILLE ISLAND,-6.518,154.999,0,180
1996,6,CHINA,"CHINA:NEI MONGOL:BAOTOU, BEIJING, HOHHOT",40.774,109.661,90,180
1996,7.9,USA,ALASKA:  ANDREANOF ISLANDS,51.564,-177.632,90,-90
1996,7.3,USA,ALASKA:  ANDREANOF ISLANDS,51.478,-176.847,90,-90
1996,5.7,JAPAN,"HONSHU ISLAND, JAPAN",31.555,139.931,90,180
1996,6.9,CHILE,CHILE:  EASTER ISLAND REGION,-22.118,-113.436,0,-90
1996,6,CROATIA,"BALKANS NW:  CROATIA:  STON, SLANO",42.803,17.936,90,90
1996,6.8,TAIWAN,TAIWAN REGION,21.898,121.498,90,180
1996,6.6,JAPAN,JAPAN:  KYUSHU ISLAND,30.568,131.093,90,180
1996,6.7,JAPAN,JAPAN:  KYUSHU ISLAND,31.885,131.468,90,180
1996,7.7,PERU,"PERU:  CHINCHA ALTA, ACARI, NAZCA, MARCONA",-14.993,-75.675,0,0
1996,6.7,JAPAN,JAPAN:  KYUSHU,31.789,131.314,90,180
1997,5.8,KYRGYZSTAN,"KYRGYZSTAN:  DZHERGETAL, KOSHTEBE, KAZARMAN",41.026,74.284,90,90
1997,7.2,MEXICO,"MEXICO:  MICHOACAN, ARTEAGA",18.219,-102.756,90,-90
1997,4.7,ALBANIA,"ALBANIA:  BERAT, URA VAJGURORE, GRAMSH, CERRIK",40.956,19.672,90,90
1997,5.9,CHINA,CHINA:SOUTHERN XINJIANG:JIASHI COUNTY,39.474,76.998,90,90
1997,6.5,IRAN,"IRAN:  BOJNURD, SHIRVAN, ESFARAYEN",37.661,57.291,90,90
1997,7.1,PAKISTAN,"PAKISTAN:  HARNAI-SIBI, QUETTA",29.976,68.208,90,90
1997,6.1,IRAN,IRAN:  ARDABIL,38.075,48.05,90,90
1997,5.6,CHINA,"CHINA:S. XINJIANG, JIASHI COUNTY, KASHI",39.422,76.839,90,90
1997,4.9,PAKISTAN,"PAKISTAN:  BAJAUR, CHITRAL",34.872,71.62,90,90
1997,6.1,JAPAN,"JAPAN:  KYUSHU, KAGOSHIMA",31.92,130.429,90,180
1997,5.9,CHINA,"CHINA:S. XINJIANG, JIASHI COUNTY",39.513,76.865,90,90
1997,6,CHINA,CHINA:S. XINJIANG,39.537,76.998,90,90
1997,6.2,CHINA,"CHINA:S. XINJIANG, BACHU, SHULE, YINGJISHA",39.527,76.941,90,90
1997,7.7,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS; VANUATU,-12.584,166.676,0,180
1997,6.7,TRINIDAD AND TOBAGO,TOBAGO,11.112,-60.892,90,0
1997,6.5,USA TERRITORY,GUAM,13.986,144.901,90,180
1997,7.2,IRAN,"IRAN:  BIRJAND, GHAEN",33.825,59.809,90,90
1997,6.4,AFGHANISTAN,"AFGHANISTAN:  HINDU-KUSH, MALAKAND-PESHAWAR",36.411,70.945,90,90
1997,5.8,INDIA,INDIA:  SOUTHERN:  JABALPUR,23.083,80.041,90,90
1997,5.9,IRAN,"IRAN:  BIRJAND, QAYEN",33.938,59.475,90,90
1997,7,VENEZUELA,VENEZUELA:  CARIACO-CUMANA,10.598,-63.486,90,0
1997,5,SOUTH AFRICA,SOUTH AFRICA:  AVGOLD'S HARTEBEESTFONTEIN MINE,-26.857,26.619,0,90
1997,6,INDONESIA,"INDONESIA:  N. SUMATERA, ACEH, BANDA ACEH, MEDAN",4.358,96.494,90,180
1997,5.7,ITALY,"ITALY:  CENTRAL:  MARCHE, UMBRIA",43.048,12.879,90,90
1997,6,ITALY,"ITALY:  CENTRAL:  MARCHE, UMBRIA",43.084,12.812,90,90
1997,5.9,INDONESIA,"INDONESIA:  SULAWESI, PAREPARE",-3.776,119.727,0,180
1997,6.2,JAPAN,JAPAN:  HONSHU:  S,31.959,141.878,90,180
1997,7.7,TONGA,TONGA ISLANDS,-22.101,-176.772,0,-90
1997,7.1,CHILE,"CHILE:  PUEBLO NUEVO, COQUIMBO, LA CHIMBA",-30.933,-71.22,0,0
1997,7.5,CHINA,CHINA:TIBET (XIZANG PROVINCE),35.069,87.325,90,90
1997,6.6,GREECE,"GREECE:  IONIAN SEA, AMALIAS, GARGALIANOI, KALAMAI",37.57,20.656,90,90
1997,6.1,INDIA,"INDIA-BANGLADESH:  CHITTAGONG, BANGLADESH",22.212,92.702,90,180
1997,7,INDONESIA,"INDONESIA:  SULAWESI:  MINAHASSA PENINSULA,GORONTALO",1.241,122.536,90,180
1997,7.8,RUSSIA,"RUSSIA:  KAMCHATKA:  UST-KAMCHATSK, PETROPAVLOVSK",54.841,162.035,90,180
1998,5.7,CHINA,"CHINA:NORTHEASTERN:SHANGYI-ZHANGBEI, HEBEI",41.083,114.5,90,180
1998,6.6,GUATEMALA,"GUATEMALA:  QUEZALTENANGO, SAN MARCOS, SOLOLA",14.374,-91.473,90,-90
1998,6.3,MEXICO,"MEXICO:  OAXACA, SAN AGUSTIN, SAN FRANCISCO",15.883,-96.298,90,-90
1998,5.9,AFGHANISTAN,AFGHANISTAN:  ROSTAQ; TAJIKISTAN:  DUSHANBE,37.075,70.089,90,90
1998,6.4,AFGHANISTAN,"AFGHANISTAN-TAJIKISTAN:  YAR HUSAIN, ASTOR",36.479,71.086,90,90
1998,6.6,IRAN,"IRAN:  GOLBAF, BAFT, KERMAN",30.154,57.605,90,90
1998,5.6,CHINA,"CHINA:SOUTHERN XINJIANG:ARTUX, KASHGAR",39.977,76.731,90,90
1998,8.1,ANTARCTICA,BALLENY ISLANDS,-62.877,149.527,0,180
1998,5.2,ITALY,"ITALY:  CENTRAL:  GUALDO, TADINO-NOCERA UMBRA",43.164,12.701,90,90
1998,5.8,IRAN,"IRAN:  BIRJAND, GONABAD",32.457,59.976,90,90
1998,5.7,AUSTRIA,"AUSTRIA:  ARNOLDSTEIN; SLOVENIA:  BOVEC, KOBARID",46.245,13.652,90,90
1998,7.5,TAIWAN,TAIWAN,22.306,125.308,90,180
1998,6.6,BOLIVIA,"BOLIVIA:  CENTRAL:  AIQUILE, TOTORA",-17.731,-65.431,0,0
1998,5.6,CHINA,CHINA:SOUTHERN XINJIANG,37.388,78.843,90,90
1998,6.6,AFGHANISTAN,"AFGHANISTAN:  BADAKHSHAN, TAKHAR",37.106,70.11,90,90
1998,6.3,TURKEY,"TURKEY:  ADANA, CEYHAN",36.878,35.307,90,90
1998,6.2,AZORES (PORTUGAL),"AZORES:  FAIAL, PICO, TERCEIRA",38.65,-28.626,90,0
1998,6,ARMENIA,"ARMENIA-AZERBAIJAN-IRAN:  ASTARA, BILASUVAR, IMISLI",38.717,48.507,90,90
1998,5.7,TAIWAN,"TAIWAN:  CHIA-I, TAINAN, HUALIEN, KAO-HSIUNG",23.407,120.736,90,180
1998,7,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  SISSANO,-2.943,142.582,0,180
1998,7.2,ECUADOR,"ECUADOR:  BAHIA DE CARAQUEZ, CANOA",-0.593,-80.393,0,0
1998,6.4,CHINA,CHINA:SOUTHERN XINJIANG:JIASHI,39.66,77.343,90,90
1998,6.6,INDONESIA,"INDONESIA:  JAWA, MALANG, BLITAR, BANTUR",-8.194,112.413,0,180
1998,5.5,SERBIA,"BALKANS NW:  SERBIA:  BELGRADE, LJIG, VALJEVO",44.209,20.08,90,90
1998,5.3,ALBANIA,"ALBANIA:  KUKES, PESHKOPI",41.925,20.39,90,90
1998,5.4,IRAN,"IRAN:  WESTERN:  DARREH SHAHR, POL-E-DOKHTAR",33.199,47.225,90,90
1998,5.4,IRAN,IRAN:  SOUTHERN:  BIGHERD-KHONJ,27.791,53.608,90,90
1998,5.6,CHINA,"CHINA:SICHUAN PROVINCE:HUAPING, LIJIANG, NINGLAG",27.308,101.029,90,180
1998,7.7,INDONESIA,"INDONESIA:  MANGOLE, MANADO, TALIABU",-2.071,124.891,0,180
1998,4.5,CHINA,CHINA:YUNNAN PROVINCE  SOUTHEASTERN,26.373,104.021,90,180
1999,6.2,COLOMBIA,"COLOMBIA:  ARMENIA, CALARCA, PEREIRA, CALDAS, HUILA",4.461,-75.724,90,0
1999,3.2,RUSSIA,"RUSSIA:  MAKHACHKALA, DAGESTAN",42.962,46.954,90,90
1999,4.8,SPAIN,"SPAIN:  MULA, PUEBLA DE MULA",38.193,-1.566,90,0
1999,6,AFGHANISTAN,"AFGHANISTAN:  LOWGAR, VARDAK, KABUL",34.259,69.364,90,90
1999,6.6,IRAN,IRAN:  SOUTHERN:  KERMAN,28.343,57.193,90,90
1999,5.1,CHINA,CHINA:NE:ZHANGBEI COUNTY,41.131,114.658,90,180
1999,6.6,INDIA,"INDIA:  CHAMOLI, RUDRAPRAYAG, TEHRI GARHWAL",30.512,79.403,90,90
1999,6.8,PERU,"PERU:  CAMANA, AREQUIPA",-16.66,-72.662,0,0
1999,6.2,IRAN,IRAN:  SOUTHERN:  FARS PROVINCE,29.501,51.88,90,90
1999,5.4,AZERBAIJAN,"AZERBAIJAN:  AGDAS, UCAR, AGALI",40.802,47.448,90,90
1999,7,MEXICO,"MEXICO:  PUEBLA, VERACRUZ, OAXACA, MORELOS, GUERRERO",18.386,-97.436,90,-90
1999,6.3,MEXICO,MEXICO:  GUERRERO:  COAHUAYUTLA; MICHOACAN: CUITZEO,18.324,-101.539,90,-90
1999,6.7,GUATEMALA,GUATEMALA:  IZABAL-PUERTO BARRIOS; HONDURAS:  W,15.782,-88.33,90,0
1999,4.2,BANGLADESH,"BANGLADESH:  MAHESHKHALI ISLAND, COX'S BAZAAR",21.544,91.895,90,180
1999,7.6,TURKEY,"TURKEY:  ISTANBUL, KOCAELI, SAKARYA",40.76,29.97,90,90
1999,5.2,TURKEY,TURKEY:  IZMIT,40.711,29.949,90,90
1999,6,GREECE,GREECE:  ATHENS,38.119,23.605,90,90
1999,5.8,TURKEY,TURKEY:  ADAPAZARI-GOLUCK-KOCAELI,40.709,30.045,90,90
1999,7.7,TAIWAN,"TAIWAN:  NANTOU, TAICHUNG, TAIZHONG",23.772,120.982,90,180
1999,6.5,TAIWAN,TAIWAN:  CENTRAL,23.738,121.158,90,180
1999,7.5,MEXICO,MEXICO:  OAXACA,16.059,-96.931,90,-90
1999,7.2,USA,"CALIFORNIA:  LUDLOW, LANDERS, TWENTYNINE PALMS",34.594,-116.271,90,-90
1999,5.9,TAIWAN,TAIWAN:  CHIA-I,23.445,120.506,90,180
1999,4.4,PERU,"PERU:  CHUSCHI, CANGALLo, HUANCAPI",-13.64,-74.43,0,0
